temp,cost,accept_prob,accepted,is_best,param
1000,5.615460683499143,1.0,True,True,"[0.45415722570021755, 0.28579045697838534, 223.5975425469116, -27.35886364036282, 228.01861058131487, 0.16795187875052525, 0.875850480291905, 253.9069491113998, 65.40413843523993, 298.5113324311287, 0.8440671317139835, 0.8682974474315778, 258.0687891335321, 3.8822273384419015, 205.0133208101785, 0.5464195050495446, 0.7541752568765224, 212.0822284647644, 99.03151748196322, 251.74761105676922]"
1000,5.576317205012428,1.0,True,True,"[0.43858613942896424, 0.3496872989444194, 222.03330701446924, -27.75651488511961, 220.5365355426978, 0.10304280729264155, 0.8064828795066424, 257.4101850114874, 69.38692336229133, 302.64786612702676, 0.8038315665113329, 0.7589133004441331, 253.73767791094403, 3.8107941348684107, 207.12931156525755, 0.6209845870494105, 0.6372462399609793, 213.87813518979053, 99.07095361339972, 251.65953756828128]"
995.0,5.6253444418363046,0.999950727609076,True,False,"[0.3050477153121415, 0.5259292543559554, 221.77299835179068, -29.099277280800585, 221.329919699307, 0.09451592840630266, 0.730995044855146, 258.65017809517235, 65.37983826787554, 309.1693865555882, 0.9075352870673551, 0.8085360582464513, 257.7793089653411, 3.171991298982292, 211.01325947157514, 0.5622370492523181, 0.6501386571839802, 211.07103098439603, 99.28677645895509, 252.12939689591866]"
990.025,5.576609008628222,1.0,True,False,"[0.16339588642060296, 0.47159462644602057, 221.64287425566332, -25.62410498465825, 217.61477099138557, 0.22566711308958962, 0.7624628402748107, 258.96690178505355, 73.73557597743556, 302.41464513686736, 0.7842592017733162, 0.8792991943329114, 247.98193456852465, -4.486492728133859, 212.95068495471062, 0.5735363985810202, 0.6493310798217968, 207.6025327653427, 94.12161070149702, 245.56620509029128]"
985.074875,5.54813612406687,1.0,True,True,"[0.21485025518764583, 0.4778579263428254, 222.69920910213727, -31.85552643126443, 217.97739555826328, 0.36644434817798033, 0.8212246382482473, 259.4419326601679, 79.47660407543526, 305.63210488707387, 0.8235514034739043, 0.8610957801678845, 248.68472442907205, -2.7484320293876263, 217.40903183558183, 0.6020269497857612, 0.5551571261578602, 208.66102748345136, 100.64264769650636, 246.71627533127165]"
980.149500625,5.441886451374971,1.0,True,True,"[0.25226201678089955, 0.3849471280170868, 214.70091657251422, -37.41697535299663, 217.2602338984414, 0.5017399144835061, 0.8125841002418845, 256.87425592022663, 74.05934785857589, 299.190324444829, 0.671714051478938, 0.847152822471759, 243.61338498922416, -2.238287297245617, 225.04406344156467, 0.47415738624482673, 0.5500576450127369, 209.57826451237787, 103.18551105137094, 245.41338840195974]"
975.248753121875,5.387664179686855,1.0,True,True,"[0.1463420844519531, 0.28964953948113437, 220.19362062370382, -35.14494968211222, 215.9506769208515, 0.4913226887998917, 0.8975651598274308, 248.90019976565569, 86.94557830185032, 302.8499863664106, 0.5005630437839553, 0.7437042988864515, 241.10178943382394, -6.123584635496233, 230.61599177558597, 0.4728711493458017, 0.4701020886981504, 211.24811302700135, 106.28515119016392, 249.0820646817842]"
970.3725093562656,5.451697890173367,0.9999340133843838,True,False,"[0.10076812122371717, 0.29615915730952275, 211.96064139312801, -36.133188728844345, 213.6499508672596, 0.5829009396909053, 0.912666930142588, 250.9448612564897, 89.77665046084105, 295.4715649837634, 0.6351844394354127, 0.7077714133644609, 245.21106568792578, -7.237296855098071, 227.26898108660163, 0.6137562826743899, 0.38832221868565153, 209.0048170921112, 101.08607538954732, 252.23687083996282]"
965.5206468094842,5.593303467432208,0.9998533483523865,True,False,"[0.11167566524362145, 0.3401869478562734, 214.49002032032246, -45.35601149021845, 212.2841294965575, 0.6512902760162907, 0.8866919691532397, 250.7689249265448, 95.18688708902175, 295.52937423015885, 0.7885151498317932, 0.7786014689875382, 246.58060774851106, -5.617291895739981, 234.56673305479802, 0.7391476542316489, 0.4326642150337141, 210.90986268952892, 99.12992558234828, 250.98974178139406]"
960.6930435754368,5.588657634446523,1.0,True,False,"[0.0906040430234628, 0.25084181420053875, 215.57760006905065, -37.11986258370115, 217.0257026037465, 0.8059879630091742, 0.8576069657279003, 243.72831222582835, 85.27949790071548, 300.9331659759895, 0.6111452839664404, 0.819761835578206, 243.63178380009563, 0.18076695540479903, 241.85436595094555, 0.6708326642706383, 0.2969614981579103, 215.7374072566465, 106.05555362178781, 245.6854111685008]"
