temp,cost,accept_prob,accepted,is_best,param
1000,12.797995010768474,1.0,True,True,"[0.35737260770017176, 0.4722626427830658, 237.69733590948843, 66.73763757630431, 242.532265727263, 0.405726212246483, 0.13332973371444218, 191.08154189683944, -6.521839383909656, 103.17199102639964, 0.7693242133738342, 0.34226660175825085, 123.13582229435794, -94.77844929085546, 256.17355404585686, 0.6827723708919355, 0.6382384944397894, 145.8963398837669, -20.29310947843849, 127.1551968433835]"
1000,12.817560373106781,0.9999804348290622,True,False,"[0.3505803830191333, 0.633076613091452, 238.40402225656112, 67.40744047894302, 237.21691599949722, 0.29397818862956754, 0.27434085039445016, 193.3417820242307, -1.8898271869925392, 109.88997394351266, 0.7536316308256723, 0.4174258793724752, 126.36666109489832, -99.76005401411012, 261.3189722060082, 0.749607045020809, 0.7047554007603636, 142.94588238215368, -19.984109115706364, 124.48647403791448]"
995.0,12.899279004217652,0.9999178740950184,True,False,"[0.30804951982030154, 0.5226977395167183, 239.59109765001796, 71.8182184087658, 233.0470431458979, 0.2627419068604693, 0.16584073396305948, 188.79066505780503, -8.782160097609593, 112.25540183986753, 0.7168552982836315, 0.5236927195622074, 133.67153736893547, -80.52376287678895, 267.55985158116874, 0.8134819483275799, 0.842447891700848, 148.30659668787237, -15.938902547673557, 124.53152896345439]"
990.025,12.881777076249408,1.0,True,False,"[0.3158495143840352, 0.552446157813156, 240.35816439236982, 74.69086408132574, 234.22267043382067, 0.2985171124864196, 0.14091887363853883, 190.3141375824815, -6.8067920445476275, 110.44161993561559, 0.7396333782611313, 0.4840849427716333, 135.2861936446016, -79.5879899421066, 261.44115381544594, 0.7230757962663177, 0.8869105707521427, 151.12992435644153, -13.062855977000831, 131.08123727577623]"
985.074875,12.90553187387836,0.9999758855780265,True,False,"[0.4740078668355736, 0.5220109920825582, 235.96098919197374, 59.33204916258768, 241.32127789221298, 0.26199885708926485, 0.16676683198829678, 193.91095821661338, -3.8699872747015407, 111.12410080520692, 0.7491506577407681, 0.49053514515292007, 140.43852161731215, -71.3133966975124, 260.6047028093097, 0.7898966489083904, 0.8559359011641199, 153.7366083114215, -11.072487602452085, 129.3487190362336]"
980.149500625,12.760938423330007,1.0,True,True,"[0.5434422980333107, 0.5857449713911107, 236.71818960730084, 60.12552230870702, 233.94081807411797, 0.2311033252150954, 0.13541208016175027, 200.0383810887933, -9.947622461804723, 111.89453153741718, 0.730833923231762, 0.4404968482731226, 137.15322302823165, -72.01545770832354, 265.05843078526004, 0.6809146546875401, 0.761899978461948, 150.93828278026237, -2.7263110924774345, 131.96254775764115]"
975.248753121875,12.799050218922996,0.9999609217127483,True,False,"[0.6203842859700757, 0.5723879231096253, 241.69486371031732, 69.27910109382017, 234.35962615272226, 0.381550518759897, 0.15772276795327708, 204.40053376852214, -3.478002458387385, 113.53993105822668, 0.7290735070576717, 0.32118146508481027, 137.19621969269406, -64.74247937999843, 265.3677972233007, 0.722418680737723, 0.8323420062054383, 145.88714883442992, -6.9536954622723846, 128.63530087040945]"
970.3725093562656,12.8430274431179,0.9999546810866308,True,False,"[0.622834214027902, 0.49676776478377693, 246.94561250819584, 73.68584541708078, 229.97006744032586, 0.42376503460539006, 0.18407519186768878, 202.05548857850792, 6.136349369621, 117.02590326793941, 0.7470627151013292, 0.2880552296969188, 138.1192787146995, -64.65063014372038, 262.0964491342556, 0.7627552132245002, 0.8285806920613512, 144.0437515147009, -17.184595275899415, 132.02306481290344]"
965.5206468094842,12.807122001393422,1.0,True,False,"[0.6854086416683489, 0.3907274644013964, 247.96572859362624, 68.68476556628526, 233.6413787098916, 0.5303458057457776, 0.19452013193110934, 206.11945190848272, 7.740117263709363, 124.59719895009115, 0.8015976597035767, 0.14745606940935518, 137.42555163438982, -63.86172930563097, 262.09429942348146, 0.7354299059445919, 0.7553718735269902, 144.189853101602, -15.089065659480115, 137.90554810362855]"
960.6930435754368,12.751557168242417,1.0,True,True,"[0.6261163077669253, 0.55376179763956, 250.40355312716437, 68.91727952780707, 235.9589514129711, 0.39017852302783596, 0.16454841292116767, 202.21236835700233, 11.110591487916679, 131.13883734687616, 0.8367613327364529, 0.24153568792792346, 136.4466817588183, -59.33983065959085, 259.91994297945826, 0.6275574549948463, 0.8336643527198723, 147.1797458236117, -15.468162503607688, 134.82907468659695]"
955.8895783575597,12.73890874205897,1.0,True,True,"[0.6737470764737791, 0.5207768540940174, 252.83632795290097, 78.42139153530042, 231.54732898613324, 0.4398518895817504, 0.2452450039867251, 201.16043736407204, -8.846323814669237, 128.11909802616643, 0.7795561516926717, 0.25762924477971516, 138.45693297531596, -46.912295847845925, 253.37340184938054, 0.607314468587503, 0.833105042254656, 146.0201158837425, -21.225335275770185, 143.12096365830277]"
951.1101304657719,12.83544454444802,0.9998985071230282,True,False,"[0.7212311486704204, 0.4955244900075139, 247.93259911224658, 76.18203354376891, 233.1590162998404, 0.34750144326611965, 0.3496071563495846, 208.06579260019768, -3.4522530667915747, 130.19799882281325, 0.8215967508685962, 0.19917225229350596, 137.8645083397802, -36.774883585307435, 258.00722677877553, 0.7390652721965922, 0.8266593550624008, 151.7422948847691, -18.033977072003875, 143.53357151355067]"
946.354579813443,12.905814366427393,0.9999256439317394,True,False,"[0.7055383025387802, 0.6086778220072937, 247.15014354681773, 76.44510675434034, 228.36639215510363, 0.30075583231731734, 0.4472335576352561, 201.25650239115606, -17.13067915804871, 131.78799136275566, 0.7043389827634772, 0.23246812787517712, 135.90730088732317, -42.690763513147274, 259.7019668752088, 0.8369197940929382, 0.8376094806853789, 152.83446149576645, -18.255030386449718, 139.85444847435838]"
941.6228069143758,13.02996912244355,0.9998681567922484,True,False,"[0.7728455442215073, 0.6296449763861118, 250.75717821502005, 76.531187361877, 227.07056382457296, 0.327667689461857, 0.44410861717821754, 200.26296018544826, -30.099783113815413, 138.49395923620722, 0.7536918191968974, 0.22132953475728517, 134.68171140848997, -43.512452447123614, 261.12379413445376, 0.8900101769506712, 0.8712189067535215, 151.12065136835676, -26.775056491385545, 135.44208686552017]"
936.914692879804,12.906579804503245,1.0,True,False,"[0.859530164142192, 0.6224517208864394, 251.22153179319736, 74.72565438985207, 219.83862245403967, 0.19376343941921403, 0.4752265722775669, 200.09105742004965, -28.937404622199207, 139.62343514673603, 0.7859113229332928, 0.17913970710646743, 131.77025196841893, -53.84777039619815, 264.98346250153105, 0.8185001386071524, 0.812460802648087, 143.2987989613604, -28.70025176153592, 140.93105114120848]"
932.2301194154049,12.960060047465674,0.9999426335752849,True,False,"[0.8042767703845969, 0.5094384360184143, 248.1430178160683, 91.20340018296858, 215.19428632645446, 0.1927709924755938, 0.45250970372826327, 200.5040825642934, -35.00768402869286, 136.10996084263505, 0.8173602990798934, 0.21243415286525716, 132.34247350686914, -56.868021270660535, 271.1322728336203, 0.8244900925993557, 0.8671468707884462, 145.83058611862688, -28.313907099296028, 140.34822078335102]"
927.5689688183279,12.85247554423335,1.0,True,False,"[0.7871748192438187, 0.45016003811975647, 246.22962328028768, 90.80026005242567, 220.43644789441305, 0.13359745324489727, 0.4790491919246732, 201.15291989104034, -31.811785587038425, 144.00952236163081, 0.8492938514500088, 0.21216233700158213, 136.82449834996726, -56.347587391286986, 272.1320595979135, 0.7594173732343914, 0.7622260994972855, 140.05292763469012, -29.16958570155338, 141.1522543837553]"
922.9311239742362,12.89654305353016,0.9999522537965015,True,False,"[0.8194685115607917, 0.4406934410720963, 242.09688525382026, 84.34465512246265, 228.09763276895876, 0.15652175994485779, 0.5660182648651206, 195.6082865828635, -31.33603295494359, 142.67698844842485, 0.73545737334395, 0.2252574409253033, 140.5592487232787, -50.641380779488, 268.7520073226472, 0.8435112081127077, 0.7809476011992211, 143.51315713310242, -22.53846341635684, 136.7545627113254]"
918.316468354365,12.908742646446754,0.9999867153510765,True,False,"[0.8261918615567762, 0.48277488889734976, 243.8445174155949, 93.99366053577747, 227.7071637093469, 0.23264791789570244, 0.6452049002445137, 191.97746222170792, -24.83042242117105, 134.9456961815741, 0.6915336628765756, 0.2606233517253188, 136.03810450866047, -53.8675983598854, 266.3651459212949, 0.8512227114760755, 0.7978372305880909, 145.85976963951043, -19.554238962669586, 137.47579497475982]"
913.7248860125932,12.939343014815478,0.9999665108650926,True,False,"[0.7554883220276567, 0.43606902019718385, 242.88789219632045, 91.54305965774881, 224.66482629422785, 0.287856744965444, 0.6434705394569502, 181.95647340338536, -28.090766853406198, 139.75102003848517, 0.7342688000844687, 0.27484618367022984, 130.38505784654149, -53.83565910007508, 272.40511267418225, 0.7952326455019956, 0.8863405443759098, 146.075037797144, -19.591671425203614, 138.93832524695387]"
909.1562615825302,12.89708761566337,1.0,True,False,"[0.6287772397239333, 0.4402417051281478, 240.27760925746014, 86.74420717545424, 226.03555939074943, 0.44268315788873325, 0.6117646037064723, 187.5167558171347, -26.389979701383105, 136.8897068152113, 0.7469568048835289, 0.24907226842776786, 132.98839932208708, -54.76662373927772, 277.38368138302604, 0.8130939823297721, 0.8481436103903703, 148.7170117717949, -20.348192304263957, 141.24141581345233]"
