temp,cost,accept_prob,random_number,accepted,is_best,param
10000,14.544110095250803,1.0,0.0,True,True,"[0.4524762160707788, 0.7955619509707109, 30.143946168457852, -14.136891205432022, 51.061513191144, 0.6357433135219954, 0.5383182231101511, 117.98003585467065, -49.47617277113184, 122.03193720373942]"
10000,14.401158965087237,1.0,0.5174025784878638,True,True,"[0.47618107179025326, 0.8201971625311779, 32.46379647063253, -9.413136739685383, 53.43181215904106, 0.6699104377347742, 0.5365381360744579, 113.44350504402472, -50.00884227246557, 120.03999353577153]"
9900.0,14.599499976917894,0.9999799657550487,0.9800831388427448,True,False,"[0.4523181470084224, 0.8088062383650778, 30.64903482179127, -14.225850047958312, 51.250780041978345, 0.709354170950159, 0.5313550400185948, 111.94619694219556, -58.20473318634079, 116.2270848989133]"
9801.0,14.881477709342064,0.9999712301116038,0.6323278122777902,True,False,"[0.39435614309844025, 0.7731435147489446, 30.499726689281008, -19.04437440711166, 54.422088495508355, 0.6883844686721194, 0.5013778185247296, 108.29659052787827, -54.40755059369778, 117.04442548781067]"
9702.99,14.816981206178518,1.0,0.7076740265399117,True,False,"[0.34313228663831224, 0.7152401046493788, 34.00968788113289, -13.869844799067765, 54.576423122645075, 0.6361906296163429, 0.49678679214268967, 106.80579639254091, -61.12213123107256, 120.94127789503321]"
9605.9601,15.065668261122484,0.9999741115064736,0.4644542550572508,True,False,"[0.30442082876140375, 0.6265694157982977, 35.344435240346016, -22.49326624154327, 59.06771475581769, 0.6479251759921613, 0.44323364157873424, 106.37891303428272, -51.3051425325388, 118.61611306533439]"
9509.900499,15.734724519946457,0.9999296488197569,0.15862073653971265,True,False,"[0.3408016640559336, 0.5298588005641947, 31.570534251426324, -29.32249102049377, 62.789246035840804, 0.6395722443647891, 0.4521251103942515, 110.67940390366998, -46.72770721316506, 117.59791649691732]"
9414.80149401,14.85418655592023,1.0,0.5401475484721358,True,False,"[0.37371936683242685, 0.5557561768018354, 35.83773210789494, -22.427306448101493, 63.81329467610771, 0.5798124460480154, 0.4031056009012909, 112.27262815063031, -56.71394538808276, 119.13031694134709]"
9320.6534790699,15.820311741989896,0.9998963511390605,0.1045852335141837,True,False,"[0.2761974462045401, 0.5573480389913732, 34.57558793091158, -29.529596910940093, 62.06009143079793, 0.6056051738370225, 0.49850933185561785, 111.80978191479915, -62.88352558419555, 114.57185279041444]"
9227.446944279201,16.323755131578906,0.9999454421511053,0.23870093517701219,True,False,"[0.2810990675778378, 0.6143880702244445, 35.61371269425823, -33.55705293883138, 62.615654235798694, 0.6609333274212599, 0.5477966712437194, 107.45808471129784, -71.99559877231492, 113.44451889252164]"
9135.172474836409,15.563170969019758,1.0,0.4229928005015572,True,False,"[0.24503874467548886, 0.6586442778295346, 37.59399456716086, -26.370582493331813, 64.87908732373667, 0.6060835553931231, 0.6010936839949506, 109.5371158886033, -72.42110532054141, 114.82556441504562]"
9043.820750088045,16.686901313978876,0.9998757537809582,0.34147482337846036,True,False,"[0.25889908208346135, 0.6155622096003527, 35.75947955097098, -34.270302200920234, 68.40187204720888, 0.6373338657104985, 0.6279089826831941, 109.56345118327596, -77.256314787257, 119.66120644803932]"
8953.382542587166,15.664192806250988,1.0,0.5950044715349705,True,False,"[0.24852473260700608, 0.5788319525324545, 36.38694298902615, -25.5168123035054, 68.59908647949892, 0.644432883197486, 0.5824299145769403, 113.14432626648747, -81.62426885757178, 114.67124400252419]"
8863.848717161294,15.586046359884595,1.0,0.550743364050057,True,False,"[0.25467233369234815, 0.5732857333245636, 37.14576975213519, -15.612487372126818, 72.44878565775447, 0.5727166520950934, 0.6284159675068497, 113.06763507027749, -78.82857677833579, 119.4529275397496]"
8775.210229989681,15.831591126746455,0.999972018752248,0.18380226034853986,True,False,"[0.21493731161278412, 0.5247654968470679, 34.81839157084873, -12.736848702962137, 70.9781162205709, 0.5781311457947235, 0.6546199149627177, 114.23449333396107, -87.14924492112772, 120.57230320635904]"
8687.458127689784,15.349729156738498,1.0,0.7686944301742071,True,False,"[0.29890595186571556, 0.5866756684799304, 33.61381701296173, -10.660073670353347, 69.12368768176995, 0.6577137774118691, 0.7227908347803101, 113.50468746571339, -81.14401437930645, 123.65815690983844]"
8600.583546412887,15.21544441032515,1.0,0.7703073100824651,True,False,"[0.2795328537928572, 0.614815675254879, 37.49331563311858, -13.334854579962645, 67.11563264154803, 0.7189194875304847, 0.7239201970807807, 113.26531118050508, -85.35127140963166, 122.45752991483803]"
8514.577710948757,14.995575899735702,1.0,0.40747978035292587,True,False,"[0.19733832394209702, 0.570037576739755, 40.053358279555134, -5.774486775562227, 69.66089707886887, 0.6924429132332364, 0.8179501655591426, 116.71585903292613, -80.14358872988237, 118.43751939145025]"
8429.431933839269,15.018079712837592,0.9999973303321932,0.36507740350809315,True,False,"[0.25486321326144074, 0.519449432909488, 39.82015638005611, -13.956937788385636, 64.93561074962946, 0.5948565730685943, 0.7903028660199851, 114.08819336655301, -81.51358366547414, 114.38812919316413]"
