temp,cost,accept_prob,random_number,accepted,is_best,param
10000,14.45981286812157,1.0,0.0,True,True,"[0.624804810723637, 0.8527417624712903, 41.888308461102525, -0.3168573464900848, 267.6385071894627, 0.7086863118695411, 0.36440050577270433, 89.31529337049608, 11.992027226854196, 202.9948013186169]"
10000,14.560496890755651,0.9999899316484228,0.0709700720772738,True,False,"[0.6908558377095115, 0.7841611979861962, 40.15023241345874, -3.1208899238209837, 263.9740182733152, 0.7075554442426779, 0.40580127982355463, 88.40179434946207, 4.9678010795119025, 202.8194909145883]"
9900.0,14.850982659416609,0.9999706584336377,0.17370476312862548,True,False,"[0.8238872798183836, 0.7854627979923636, 42.2231583767072, -3.9694420932837025, 262.78797380217924, 0.7925170207183272, 0.3901933299057755, 88.78826250488805, 0.9012098108758497, 200.60288942660338]"
9801.0,14.58445941717217,1.0,0.29961957380815873,True,False,"[0.7519945764021797, 0.6808262067684314, 41.435718245490825, 4.41445430104021, 264.10147059987764, 0.6406516540321634, 0.4263840603201382, 91.16588968450979, -10.336091409669669, 198.1759237125208]"
9702.99,14.361428286222328,1.0,0.17527722861778172,True,True,"[0.6219779323221645, 0.6166621549020166, 42.83765934363896, 0.8885651451173926, 261.8783552590657, 0.6422982312177896, 0.45937081557700615, 91.44439345641491, -8.959553616369153, 201.1672602163073]"
9605.9601,14.503885597205816,0.9999851700139103,0.33904025612598565,True,False,"[0.6181640225893803, 0.6912676290906268, 38.407284070129414, 5.616037236325053, 266.10483413429995, 0.7222901936232048, 0.48624378552560504, 91.10904006509614, -16.826666566943054, 197.6670749410928]"
9509.900499,14.466224651682907,1.0,0.08624418274478707,True,False,"[0.574358444099448, 0.7403621409026733, 43.744506756392646, 5.757932616668542, 265.6160596670372, 0.7459032959436338, 0.4090697214129345, 91.25502491985219, -24.867033145334098, 195.93911672348025]"
9414.80149401,14.55926003568132,0.9999901182277311,0.3855999082808257,True,False,"[0.660699401168994, 0.7372264671216789, 36.98101029059218, 6.981433361626431, 264.32485548456606, 0.6988514039915374, 0.4300971359970662, 87.78464364029891, -30.144439966355797, 190.97992272550508]"
9320.6534790699,14.83006559947966,0.9999709460682769,0.20214722095416104,True,False,"[0.8169533058340748, 0.71925003021554, 38.09884666262187, 6.539813764418369, 260.1952846658394, 0.7950877262294542, 0.448514340679339, 84.9924545632119, -22.110743183664496, 191.3329574340181]"
9227.446944279201,14.57836356342348,1.0,0.8843118698064328,True,False,"[0.6782182759922608, 0.6600873349411186, 36.56496305914633, 5.313889222974394, 261.998375532708, 0.7656856398602064, 0.47664486835849496, 81.00834068508253, -21.89002479241666, 192.3227458026323]"
9135.172474836409,14.547988378412931,1.0,0.587823136024893,True,False,"[0.5993317443820512, 0.598317630768155, 43.194329213277555, 15.301435777155781, 253.39281161146172, 0.7257602931910373, 0.22268715514238363, 78.09091537033221, -29.869223096274297, 190.33550196129823]"
9043.820750088045,14.494206760125959,1.0,0.6012651186701281,True,False,"[0.5938518911927416, 0.4740617223101897, 43.86254186124039, 14.482775317389061, 254.91466726647965, 0.6823493211665719, 0.10606950680072408, 80.06838557233897, -35.587552873073165, 191.5148731781623]"
8953.382542587166,14.551880089290087,0.9999935585078445,0.9607012285154296,True,False,"[0.5814193498686621, 0.47782202665839096, 44.047852936665734, 7.669322789725693, 254.16375096842935, 0.7395739787157163, 0.23083721436095345, 80.22348522756603, -39.7013616765435, 190.76494450528688]"
8863.848717161294,14.558537492254896,0.9999992489266596,0.010299201619216602,True,False,"[0.6441564932817382, 0.5715303327028584, 41.19658227002768, 8.99701101914166, 250.45826217223822, 0.7450718281836756, 0.29303406603938514, 83.63234346249934, -47.911274827908244, 196.96849235417974]"
8775.210229989681,14.736470123001176,0.9999797234684813,0.08214777893943881,True,False,"[0.561321412878604, 0.5035522975388969, 42.64247373731632, 8.568779112757207, 252.1420611048858, 0.8308176657106566, 0.31861012724911614, 86.3527726233828, -55.74936040752138, 196.80617173525164]"
