temp,cost,accept_prob,random_number,accepted,is_best,param
2500,37.42495454138907,1.0,0.0,True,True,"[0.5159939003448231, 0.1452041734644289, 186.897466881038, -49.41808226701164, 238.99753252487304, 0.6749092689625599, 0.31398039527810273, 165.99769491768785, 57.376571588757066, 280.41703233535344]"
2500,37.483211633473495,0.9999766974346752,0.7207799105910168,True,False,"[0.5638711620490875, 0.23219769569615692, 190.5573317213571, -45.8697927792473, 239.6351781713009, 0.745812505152784, 0.32130966380209786, 162.48258749254956, 70.59738829477232, 291.1827417606223]"
2475.0,37.48639718714425,0.9999987129084361,0.9590817647519435,True,False,"[0.4788214391194714, 0.22221019449867807, 192.13001274553565, -39.22732260416008, 236.0119897530629, 0.7056327260279762, 0.1933522830884511, 162.81413678861676, 72.61732275995028, 287.73367926454165]"
2450.25,37.4356480130383,1.0,0.9697426766075169,True,False,"[0.4102837554412516, 0.15547337369446823, 186.5510495789281, -39.4805667153959, 231.80088027890304, 0.721053137772591, 0.37849222645642167, 173.70160894526865, 77.55281465278085, 284.83122222099706]"
2425.7475,37.48275464015736,0.9999805807612993,0.6650268561935971,True,False,"[0.5641931814057337, 0.5025660720126754, 189.99091442048592, -48.371047136658724, 234.6124452410615, 0.7995441764056728, 0.446091626231606, 168.35693630610967, 83.66576752231387, 277.23535383759935]"
2401.490025,37.47375837445503,1.0,0.2831566347009369,True,False,"[0.4890998665167469, 0.40020128550485506, 196.7943882038667, -45.17780639231308, 233.55243154611034, 0.76643687067112, 0.3656252523905752, 176.2690726499958, 73.84989161645737, 281.33626932918685]"
2377.47512475,37.45499373157948,1.0,0.051637517082754214,True,False,"[0.4443741216245021, 0.47769684925879463, 197.0406840421037, -48.06972705946721, 232.825218047187, 0.777100442075462, 0.4053570807528091, 169.04064116051305, 87.45120741356745, 278.5861382662984]"
2353.7003735025,37.42575491427506,1.0,0.926717383219026,True,False,"[0.4720655961769714, 0.5295672618419774, 202.52471618017142, -66.85712969206406, 237.3589780428159, 0.7037019888984779, 0.21901662764858937, 174.8818633415533, 85.90531739957842, 284.61351343592156]"
2330.163369767475,37.386432404852414,1.0,0.944040222671336,True,True,"[0.46617546390467496, 0.5281448786045949, 202.24675292046263, -88.88933179331586, 239.60889008786972, 0.5217091953053148, 0.26223024642499143, 169.68816171669934, 109.87418647170345, 290.72372342966446]"
2306.8617360698004,37.387200568035524,0.9999996670094946,0.5283635126196701,True,False,"[0.4523016018346953, 0.6091616894296498, 214.42850813599648, -80.37455258373814, 232.20071992130153, 0.4998983138747943, 0.2821215405797174, 166.30741921168018, 116.48814296598634, 289.5957710800489]"
